Monthly Income,Rent/Housing,Food & Groceries,Entertainment & Shopping,Travel & Transport,Savings/Investments,Financial Wellness Category,Personalized Recommendation
117768.0,28630.0,21909.0,6695.0,10382.0,43201.0,Thriving,Excellent! Consider investments for growth.
176542.0,42918.0,32843.0,10036.0,15563.0,44156.0,Thriving,Excellent! Consider investments for growth.
51852.0,12605.0,9646.0,2947.0,4571.0,4037.0,Stable,You're on track! Try to boost savings gradually.
175834.0,42746.0,32711.0,9996.0,15501.0,36748.0,Thriving,Excellent! Consider investments for growth.
107508.0,26135.0,20000.0,6111.0,9477.0,42397.0,Thriving,Excellent! Consider investments for growth.
169130.0,41116.0,31464.0,9615.0,14910.0,55658.0,Thriving,Excellent! Consider investments for growth.
180081.0,43778.0,33501.0,10237.0,15875.0,68238.0,Thriving,Excellent! Consider investments for growth.
,42970.0,32883.0,10048.0,15582.0,38002.0,Thriving,Excellent! Consider investments for growth.
,28333.0,21681.0,6625.0,10274.0,34940.0,Thriving,Excellent! Consider investments for growth.
139176.0,33834.0,25891.0,7912.0,12269.0,51880.0,Thriving,Excellent! Consider investments for growth.
73947.0,17976.0,13756.0,4203.0,6519.0,3602.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
68320.0,16609.0,12710.0,3884.0,6022.0,9363.0,Stable,You're on track! Try to boost savings gradually.
107958.0,,20084.0,6137.0,9517.0,17594.0,Stable,You're on track! Try to boost savings gradually.
,45172.0,34568.0,10563.0,16380.0,6391.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
46736.0,34973.57865183268,8694.0,2656.0,,13560.0,Thriving,Excellent! Consider investments for growth.
,35027.0,26805.0,8191.0,12702.0,55922.0,Thriving,Excellent! Consider investments for growth.
99767.0,24253.0,18560.0,5671.0,8795.0,178.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
76178.0,18519.0,14171.0,4330.0,6715.0,16546.0,,Excellent! Consider investments for growth.
191334.0,,35595.0,10877.0,16867.0,54526.0,Thriving,Excellent! Consider investments for growth.
88840.0,21597.0,16527.0,5050.0,,26851.0,Thriving,Excellent! Consider investments for growth.
127450.0,30983.0,23710.0,7245.0,11235.0,35013.0,Thriving,Excellent! Consider investments for growth.
174983.0,42539.0,32553.0,9947.0,15426.0,46916.0,Thriving,Excellent! Consider investments for growth.
88673.0,21556.0,16496.0,5041.0,7817.0,27479.0,Thriving,Excellent! Consider investments for growth.
160518.0,39022.0,29862.0,9125.0,14150.0,37097.0,Thriving,Excellent! Consider investments for growth.
111179.0,27028.0,20683.0,6320.0,9801.0,37832.0,Thriving,Excellent! Consider investments for growth.
72756.0,17687.0,13535.0,4136.0,6414.0,19515.0,Thriving,Excellent! Consider investments for growth.
77804.0,18914.0,14474.0,4423.0,6859.0,23829.0,Thriving,Excellent! Consider investments for growth.
52154.0,12678.0,9702.0,2964.0,4597.0,9331.0,,You're on track! Try to boost savings gradually.
,48104.0,36812.0,11249.0,17444.0,30994.0,Stable,You're on track! Try to boost savings gradually.
130944.0,31833.0,24360.0,7444.0,11543.0,4605.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
84929.0,20646.0,15800.0,4828.0,7487.0,17672.0,Thriving,Excellent! Consider investments for growth.
84820.0,20620.0,15779.0,4822.0,7477.0,6003.0,Stable,You're on track! Try to boost savings gradually.
,46906.0,35895.0,10969.0,17009.0,37971.0,Stable,You're on track! Try to boost savings gradually.
34397.0,8362.0,6399.0,1955.0,3032.0,8545.0,Thriving,Excellent! Consider investments for growth.
192502.0,46798.0,35812.0,10943.0,16970.0,42222.0,Thriving,Excellent! Consider investments for growth.
93997.0,22851.0,17486.0,5343.0,8286.0,27166.0,Thriving,Excellent! Consider investments for growth.
169817.0,41283.0,31592.0,9654.0,14970.0,51435.0,,Excellent! Consider investments for growth.
188645.0,45860.0,35095.0,10724.0,16630.0,37727.0,Stable,You're on track! Try to boost savings gradually.
,,33705.0,10300.0,15972.0,59087.0,Thriving,Excellent! Consider investments for growth.
51822.0,36509.72130334491,9640.0,2946.0,4568.0,10400.0,Thriving,Excellent! Consider investments for growth.
63088.0,15337.0,11736.0,3586.0,5561.0,14956.0,Thriving,Excellent! Consider investments for growth.
,18536.0,14185.0,,6722.0,29946.0,Thriving,Excellent! Consider investments for growth.
26471.0,6435.0,4924.0,1504.0,2333.0,4205.0,Stable,You're on track! Try to boost savings gradually.
29078.0,7069.0,5409.0,1653.0,2563.0,,Stable,You're on track! Try to boost savings gradually.
129787.0,31551.0,24145.0,7378.0,11441.0,44621.0,Thriving,Excellent! Consider investments for growth.
140900.0,34253.0,26212.0,8010.0,12421.0,8582.0,Stable,You're on track! Try to boost savings gradually.
50682.0,12321.0,9428.0,2881.0,4468.0,12315.0,Thriving,Excellent! Consider investments for growth.
162635.0,39537.0,30256.0,9245.0,14337.0,11673.0,,You're on track! Try to boost savings gradually.
,37478.0,28680.0,8764.0,13590.0,60315.0,Thriving,Excellent! Consider investments for growth.
,27291.0,20885.0,6382.0,9896.0,23664.0,Thriving,Excellent! Consider investments for growth.
29540.0,7181.0,,1679.0,2604.0,11577.0,Thriving,Excellent! Consider investments for growth.
99239.0,24125.0,18462.0,5641.0,8748.0,24282.0,Thriving,Excellent! Consider investments for growth.
115286.0,28026.0,21447.0,6554.0,10163.0,40200.0,Thriving,Excellent! Consider investments for growth.
158782.0,38600.0,29539.0,9026.0,13997.0,230298.86502533092,,Excellent! Consider investments for growth.
,36391.0,27848.0,8510.0,13196.0,58755.0,Thriving,Excellent! Consider investments for growth.
116111.0,28227.0,21601.0,6600.0,10236.0,28709.0,Thriving,Excellent! Consider investments for growth.
149948.0,36453.0,27895.0,8524.0,13219.0,47798.0,Thriving,Excellent! Consider investments for growth.
146161.0,35532.0,27191.0,8309.0,12885.0,42488.0,,Excellent! Consider investments for growth.
126896.0,30849.0,23607.0,7214.0,11186.0,28502.0,Thriving,Excellent! Consider investments for growth.
,6162.0,,1440.0,2234.0,481.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
86262.0,,,4904.0,7604.0,17807.0,Thriving,Excellent! Consider investments for growth.
129089.0,31382.0,24015.0,7338.0,11380.0,10142.0,Stable,You're on track! Try to boost savings gradually.
80774.0,19636.0,15027.0,4592.0,7120.0,27507.0,Thriving,Excellent! Consider investments for growth.
144661.0,35167.0,26912.0,8224.0,12752.0,55122.0,Thriving,Excellent! Consider investments for growth.
131785.0,32037.0,24516.0,7492.0,11617.0,48242.0,Thriving,Excellent! Consider investments for growth.
64262.0,15622.0,11955.0,3653.0,5665.0,10229.0,Stable,You're on track! Try to boost savings gradually.
183268.0,44553.0,34094.0,10418.0,16156.0,37517.0,Thriving,Excellent! Consider investments for growth.
108236.0,26312.0,20135.0,6153.0,9541.0,28415.0,Thriving,Excellent! Consider investments for growth.
140987.0,103120.12177390628,26228.0,8015.0,12429.0,48585.0,Thriving,Excellent! Consider investments for growth.
38030.0,9245.0,7075.0,2162.0,3352.0,11078.0,Thriving,Excellent! Consider investments for growth.
145818.0,35449.0,27127.0,8289.0,12854.0,5448.0,,Critical: Immediate spending review needed. Focus on necessities.
46958.0,11415.0,8735.0,2669.0,4139.0,15349.0,Thriving,Excellent! Consider investments for growth.
190604.0,46336.0,35459.0,10835.0,16803.0,8741.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
81858.0,19900.0,15228.0,4653.0,7216.0,18307.0,Thriving,Excellent! Consider investments for growth.
123850.0,30108.0,23040.0,7040.0,10918.0,46333.0,Thriving,Excellent! Consider investments for growth.
139246.0,33851.0,25905.0,7916.0,12275.0,36416.0,Thriving,Excellent! Consider investments for growth.
182688.0,44412.0,33986.0,10385.0,16105.0,32207.0,,You're on track! Try to boost savings gradually.
46854.0,11390.0,8716.0,2663.0,4130.0,9710.0,Thriving,Excellent! Consider investments for growth.
43510.0,35186.38669321155,,2473.0,3835.0,1366.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
154055.0,37451.0,28660.0,,13581.0,34488.0,Thriving,Excellent! Consider investments for growth.
164579.0,40010.0,30617.0,9356.0,14508.0,62738.0,Thriving,Excellent! Consider investments for growth.
122634.0,29813.0,22814.0,,10811.0,27885.0,Thriving,Excellent! Consider investments for growth.
62918.0,52260.908646758966,11705.0,3576.0,5546.0,22037.0,Thriving,Excellent! Consider investments for growth.
195485.0,47523.0,36367.0,11113.0,17233.0,48874.0,Thriving,Excellent! Consider investments for growth.
,31688.0,24250.0,7410.0,11491.0,50224.0,Thriving,Excellent! Consider investments for growth.
51007.0,12400.0,9489.0,2899.0,,,Stable,You're on track! Try to boost savings gradually.
183165.0,44528.0,34075.0,10413.0,16147.0,61323.0,Thriving,Excellent! Consider investments for growth.
176222.0,42840.0,32783.0,10018.0,15535.0,38155.0,Thriving,Excellent! Consider investments for growth.
68231.0,16587.0,12693.0,3878.0,6015.0,15306.0,Thriving,Excellent! Consider investments for growth.
143395.0,34860.0,26676.0,8152.0,,55551.0,Thriving,Excellent! Consider investments for growth.
47723.0,11601.0,8878.0,2713.0,,11481.0,Thriving,Excellent! Consider investments for growth.
158043.0,38421.0,29401.0,8984.0,13932.0,55154.0,Thriving,Excellent! Consider investments for growth.
141172.0,34319.0,26263.0,8025.0,12445.0,44988.0,Thriving,Excellent! Consider investments for growth.
51750.0,12580.0,9627.0,,4562.0,12679.0,Thriving,Excellent! Consider investments for growth.
24263.0,5898.0,4513.0,1379.0,2138.0,8470.0,Thriving,Excellent! Consider investments for growth.
23712.0,5764.0,4411.0,1348.0,2090.0,8295.0,Thriving,Excellent! Consider investments for growth.
58638.0,14255.0,10908.0,3333.0,5169.0,13404.0,Thriving,Excellent! Consider investments for growth.
45556.0,11074.0,8475.0,2589.0,4016.0,15229.0,Thriving,Excellent! Consider investments for growth.
50355.0,12241.0,9367.0,2862.0,4439.0,16908.0,Thriving,Excellent! Consider investments for growth.
174249.0,42360.0,32416.0,,15361.0,69097.0,Thriving,Excellent! Consider investments for growth.
146468.0,35607.0,27248.0,8326.0,12912.0,1295.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
132360.0,32177.0,24623.0,7524.0,11668.0,36018.0,Thriving,Excellent! Consider investments for growth.
193714.0,47093.0,36038.0,11012.0,17077.0,11457.0,Stable,You're on track! Try to boost savings gradually.
188383.0,45797.0,35046.0,10709.0,16607.0,75091.0,Thriving,Excellent! Consider investments for growth.
94910.0,23073.0,17656.0,,8367.0,17712.0,Stable,You're on track! Try to boost savings gradually.
96329.0,23418.0,,5476.0,8492.0,37075.0,Thriving,Excellent! Consider investments for growth.
84178.0,,15660.0,4785.0,7420.0,28525.0,Thriving,Excellent! Consider investments for growth.
125432.0,,23335.0,7130.0,11057.0,7032.0,Stable,You're on track! Try to boost savings gradually.
71047.0,17271.0,13217.0,4039.0,6263.0,23216.0,Thriving,Excellent! Consider investments for growth.
173772.0,42245.0,32328.0,9879.0,15319.0,11090.0,Stable,You're on track! Try to boost savings gradually.
161028.0,39146.0,29957.0,,,7079.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
96865.0,,18020.0,5506.0,8539.0,,Thriving,Excellent! Consider investments for growth.
153623.0,37346.0,28579.0,8733.0,13543.0,41218.0,Thriving,Excellent! Consider investments for growth.
198686.0,48301.0,36963.0,11295.0,17515.0,53506.0,Thriving,Excellent! Consider investments for growth.
89449.0,77320.0259889478,16640.0,5085.0,7885.0,13701.0,Stable,You're on track! Try to boost savings gradually.
143629.0,34917.0,26720.0,,12662.0,56349.0,,Excellent! Consider investments for growth.
72098.0,17527.0,13412.0,4098.0,6355.0,6044.0,Stable,You're on track! Try to boost savings gradually.
84044.0,20431.0,15635.0,4777.0,7409.0,24163.0,Thriving,Excellent! Consider investments for growth.
27657.0,6723.0,5145.0,,2438.0,6523.0,Thriving,Excellent! Consider investments for growth.
29110.0,7076.0,5415.0,1654.0,2566.0,6786.0,Thriving,Excellent! Consider investments for growth.
186183.0,45262.0,34637.0,10584.0,16413.0,52969.0,Thriving,Excellent! Consider investments for growth.
50111.0,12182.0,9322.0,2848.0,4417.0,14222.0,Thriving,Excellent! Consider investments for growth.
178588.0,43415.0,33224.0,10152.0,15743.0,6942.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
64629.0,15711.0,12023.0,3674.0,5697.0,18138.0,Thriving,Excellent! Consider investments for growth.
175576.0,42683.0,32663.0,,15478.0,56553.0,Thriving,Excellent! Consider investments for growth.
174470.0,42414.0,32458.0,9918.0,,40667.0,Thriving,Excellent! Consider investments for growth.
65838.0,16005.0,12248.0,3742.0,5804.0,16119.0,Thriving,Excellent! Consider investments for growth.
85318.0,20741.0,15872.0,4850.0,7521.0,,Thriving,Excellent! Consider investments for growth.
162766.0,39569.0,30280.0,9253.0,14349.0,40001.0,Thriving,Excellent! Consider investments for growth.
152396.0,37048.0,28351.0,8663.0,13434.0,43505.0,Thriving,Excellent! Consider investments for growth.
146888.0,35709.0,27326.0,,12949.0,54420.0,Thriving,Excellent! Consider investments for growth.
166424.0,40458.0,30961.0,,14671.0,1612.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
64738.0,15738.0,12043.0,,5707.0,7536.0,Stable,You're on track! Try to boost savings gradually.
75680.0,53881.48269917779,14079.0,4302.0,6671.0,2905.0,,Critical: Immediate spending review needed. Focus on necessities.
199316.0,48454.0,37080.0,11331.0,17571.0,17875.0,,You're on track! Try to boost savings gradually.
155059.0,37695.0,28846.0,8815.0,13669.0,53074.0,Thriving,Excellent! Consider investments for growth.
,33005.0,25257.0,7718.0,11968.0,44394.0,Thriving,Excellent! Consider investments for growth.
199819.0,48577.0,37173.0,11359.0,17615.0,44720.0,Thriving,Excellent! Consider investments for growth.
118806.0,28882.0,22102.0,6754.0,10473.0,42964.0,Thriving,Excellent! Consider investments for growth.
90467.0,21993.0,16830.0,5143.0,7975.0,33586.0,,Excellent! Consider investments for growth.
123081.0,91504.27968622986,22897.0,6997.0,10850.0,42231.0,Thriving,Excellent! Consider investments for growth.
163401.0,39723.0,30398.0,9289.0,14405.0,47732.0,Thriving,Excellent! Consider investments for growth.
72375.0,17594.0,13464.0,4114.0,6380.0,18801.0,Thriving,Excellent! Consider investments for growth.
64859.0,15767.0,12066.0,3687.0,5717.0,20775.0,Thriving,Excellent! Consider investments for growth.
72930.0,17729.0,13567.0,4146.0,6429.0,23381.0,Thriving,Excellent! Consider investments for growth.
96975.0,23575.0,18041.0,5513.0,8549.0,16478.0,Stable,You're on track! Try to boost savings gradually.
158496.0,38531.0,29486.0,9010.0,13972.0,50794.0,Thriving,Excellent! Consider investments for growth.
89615.0,69960.96039356756,16671.0,5094.0,7900.0,31062.0,Thriving,Excellent! Consider investments for growth.
60738.0,14765.0,11299.0,3452.0,5354.0,23479.0,Thriving,Excellent! Consider investments for growth.
188639.0,45859.0,35093.0,10724.0,16629.0,66738.0,Thriving,Excellent! Consider investments for growth.
110536.0,26871.0,20563.0,6284.0,9744.0,32030.0,Thriving,Excellent! Consider investments for growth.
103309.0,25115.0,19219.0,5873.0,9107.0,3091.0,,Critical: Immediate spending review needed. Focus on necessities.
161550.0,39273.0,30054.0,9184.0,14241.0,39203.0,Thriving,Excellent! Consider investments for growth.
,36057.0,27593.0,8432.0,13075.0,20057.0,Stable,You're on track! Try to boost savings gradually.
96559.0,23474.0,17963.0,5489.0,8512.0,428.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
54620.0,13278.0,10161.0,3105.0,4815.0,,,Excellent! Consider investments for growth.
,40566.0,31043.0,9486.0,14710.0,62889.0,,Excellent! Consider investments for growth.
182982.0,44484.0,34041.0,,16131.0,63098.0,Thriving,Excellent! Consider investments for growth.
156785.0,38115.0,29167.0,8913.0,13821.0,54123.0,Thriving,Excellent! Consider investments for growth.
83852.0,20384.0,15599.0,4767.0,7392.0,9071.0,,You're on track! Try to boost savings gradually.
87642.0,21306.0,16304.0,4982.0,7726.0,33302.0,Thriving,Excellent! Consider investments for growth.
129472.0,31475.0,,7360.0,11413.0,29167.0,Thriving,Excellent! Consider investments for growth.
147896.0,35954.0,27514.0,8407.0,13038.0,41324.0,Thriving,Excellent! Consider investments for growth.
60042.0,51486.10198890959,11170.0,3413.0,5293.0,12777.0,Thriving,Excellent! Consider investments for growth.
36082.0,8771.0,6712.0,2051.0,3180.0,8937.0,Thriving,Excellent! Consider investments for growth.
187316.0,45537.0,34847.0,10649.0,16513.0,67760.0,Thriving,Excellent! Consider investments for growth.
96229.0,23393.0,17902.0,5470.0,8483.0,33280.0,Thriving,Excellent! Consider investments for growth.
185904.0,45194.0,34585.0,10568.0,16388.0,55788.0,Thriving,Excellent! Consider investments for growth.
30225.0,7347.0,5622.0,1718.0,2664.0,8584.0,Thriving,Excellent! Consider investments for growth.
162047.0,114990.58793545024,30146.0,,14285.0,64130.0,Thriving,Excellent! Consider investments for growth.
198677.0,48299.0,,11294.0,17514.0,9949.0,Stable,You're on track! Try to boost savings gradually.
